,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,out_prncp,tot_cur_bal,bc_util,funded_amnt_inv,inq_last_6mths,pct_tl_nvr_dlq,total_acc,sub_grade,acc_now_delinq,tot_coll_amt,default,loan_length,term_num,weights,label,cr_hist
242212,30265366,14950.0,14950.0, 60 months,16.29,365.87,D,8 years,RENT,42473.6,Source Verified,2014-10-01,Charged Off,debt_consolidation,12.4,0.0,1994-08-01,7.0,0.0,15100.0,57.9,4376.91,2015-10-01,0.0,0.0,15100.0,55.0,14950.0,1.0,100.0,21.0,D2,0.0,0.0,1,11.992032690609664,60,3,1,242.00907616172816
296400,22342173,7000.0,7000.0, 36 months,22.15,267.88,E,< 1 year,RENT,22000.0,Not Verified,2014-07-01,Charged Off,credit_card,12.33,0.0,2007-09-01,19.0,0.0,7251.0,26.8,4952.2,2014-12-01,3200.0,0.0,7251.0,45.2,7000.0,2.0,94.7,19.0,E5,0.0,0.0,1,5.0267972648309,36,3,1,81.97293578923592
6206,9796031,20000.0,20000.0, 60 months,24.08,576.29,F,3 years,RENT,68000.0,Verified,2013-12-01,Fully Paid,debt_consolidation,33.7,0.0,2006-11-01,12.0,0.0,7085.0,40.7,29351.5,2016-02-01,0.0,0.0,63855.0,68.1,20000.0,1.0,94.4,18.0,F2,0.0,0.0,0,26.021068194418778,60,1,0,84.99558512495123
221310,31537262,10000.0,10000.0, 36 months,12.99,336.9,C,8 years,RENT,40000.0,Not Verified,2014-10-01,Charged Off,debt_consolidation,20.43,0.0,1994-11-01,13.0,0.0,17302.0,53.2,3842.61,2015-06-01,1498.74,0.0,18834.0,59.2,10000.0,1.0,100.0,20.0,C1,0.0,0.0,1,7.983736832378488,36,3,1,238.98642682601286
194711,36351380,2000.0,2000.0, 36 months,14.31,68.66,C,3 years,RENT,50000.0,Source Verified,2014-12-01,Fully Paid,other,25.88,0.0,2005-10-01,20.0,0.0,9551.0,57.5,2286.01,2016-02-01,0.0,0.0,75370.0,19.0,2000.0,0.0,82.5,40.0,C4,0.0,0.0,0,14.029035503809114,36,1,0,109.99815191277028
58571,6785053,4500.0,4500.0, 36 months,13.68,153.11,C,3 years,MORTGAGE,38000.0,Not Verified,2013-08-01,Charged Off,car,19.86,0.0,2005-10-01,15.0,0.0,6001.0,17.5,1045.85,2013-11-01,586.58,0.0,112536.0,21.8,4500.0,1.0,100.0,24.0,C1,0.0,0.0,1,3.0226493357153124,36,3,1,93.99782336392944
56453,6884626,24375.0,24375.0, 60 months,21.15,661.49,E,10+ years,MORTGAGE,55100.0,Verified,2013-09-01,Charged Off,credit_card,27.83,0.0,2000-07-01,15.0,0.0,18188.0,72.1,12283.42,2014-11-01,3023.66,0.0,162916.0,91.8,24375.0,2.0,100.0,25.0,E2,0.0,0.0,1,13.996180619725251,60,3,1,158.03199244337665
281430,24385068,35000.0,35000.0, 36 months,25.83,1407.01,G,8 years,RENT,130000.0,Verified,2014-08-01,Fully Paid,debt_consolidation,12.32,0.0,1994-12-01,15.0,0.0,17585.0,91.6,47163.0800211502,2016-04-01,0.0,0.0,125158.0,95.8,35000.0,5.0,96.8,36.0,G2,0.0,0.0,0,20.008624407072013,36,1,0,235.9966323743814
104764,3928602,3200.0,3200.0, 36 months,17.77,115.32,D,10+ years,OWN,51000.0,Source Verified,2013-04-01,Fully Paid,credit_card,17.52,0.0,1995-04-01,4.0,0.0,22534.0,93.1,4151.4628578898,2016-04-01,0.0,0.0,24375.0,96.8,3200.0,1.0,100.0,12.0,D1,0.0,0.0,0,36.008952955912854,36,1,0,216.02086285139325
279451,24716018,23675.0,23675.0, 60 months,22.15,655.9,E,10+ years,MORTGAGE,74000.0,Verified,2014-08-01,Fully Paid,debt_consolidation,11.71,0.0,1998-08-01,8.0,0.0,12446.0,63.5,30821.81,2016-01-01,0.0,0.0,153567.0,99.3,23675.0,1.0,100.0,15.0,E5,0.0,0.0,0,17.018829955440562,60,1,0,192.00394258609006
192933,36200197,21000.0,21000.0, 60 months,11.44,461.22,B,1 year,RENT,120000.0,Source Verified,2014-12-01,Charged Off,credit_card,20.06,0.0,1979-09-01,22.0,0.0,53605.0,49.5,3676.41,2015-08-01,0.0,0.0,81723.0,56.7,21000.0,1.0,100.0,41.0,B4,0.0,0.0,1,7.983736832378488,60,3,1,423.00663257972445
122083,3149998,3000.0,3000.0, 36 months,15.8,105.18,C,8 years,RENT,46000.0,Source Verified,2013-02-01,Fully Paid,debt_consolidation,27.97,1.0,2001-06-01,19.0,0.0,6399.0,42.7,3786.2569588366,2016-03-01,0.0,0.0,85655.0,36.9,3000.0,2.0,92.0,38.0,C3,0.0,18786.0,0,36.92888971026099,36,1,0,140.0603708495041
392653,10558112,4000.0,4000.0, 36 months,8.9,127.02,A,7 years,MORTGAGE,122880.0,Not Verified,2014-02-01,Fully Paid,other,10.78,0.0,1998-07-01,11.0,0.0,2716.0,9.5,4296.44,2015-02-01,0.0,0.0,457058.0,11.0,4000.0,1.0,100.0,41.0,A5,0.0,0.0,0,11.992032690609664,36,1,0,187.07570997351075
355186,15290991,2050.0,2050.0, 36 months,19.99,76.18,E,5 years,RENT,30000.0,Not Verified,2014-05-01,Charged Off,debt_consolidation,17.64,0.0,1999-07-01,4.0,1.0,2887.0,96.2,1142.7,2015-08-01,0.0,0.0,10851.0,96.2,2000.0,1.0,100.0,10.0,E1,0.0,0.0,1,15.014682026324977,36,3,1,178.00776196636482
114353,3696238,20000.0,20000.0, 36 months,8.9,635.07,A,10+ years,MORTGAGE,83835.95,Source Verified,2013-03-01,Fully Paid,debt_consolidation,16.6,0.0,1996-10-01,15.0,0.0,27358.0,73.3,22862.2831699423,2016-03-01,0.0,0.0,158655.0,82.2,20000.0,0.0,100.0,20.0,A5,0.0,0.0,0,36.008952955912854,36,1,0,196.96503008275323
16752,8986175,35000.0,35000.0, 60 months,18.55,899.28,D,10+ years,MORTGAGE,100000.0,Verified,2013-11-01,Charged Off,debt_consolidation,32.28,0.0,1993-11-01,18.0,0.0,117811.0,59.5,20683.46,2015-03-01,6295.16,0.0,425947.0,75.7,35000.0,2.0,100.0,41.0,D2,0.0,0.0,1,15.934618780673114,60,3,1,240.00492823261257
101305,4556545,5000.0,5000.0, 36 months,17.77,180.19,D,5 years,RENT,53000.0,Verified,2013-05-01,Fully Paid,debt_consolidation,13.4,0.0,1998-11-01,16.0,0.0,4746.0,81.8,5934.5003918602,2014-08-01,0.0,0.0,49624.0,112.6,5000.0,0.0,100.0,22.0,D1,0.0,0.0,0,15.014682026324977,36,1,0,173.96661122404979
124276,3300020,12000.0,12000.0, 36 months,11.14,393.67,B,2 years,RENT,85000.0,Not Verified,2013-02-01,Fully Paid,credit_card,13.96,0.0,1998-03-01,6.0,0.0,14748.0,83.8,12818.654606687702,2013-10-01,0.0,0.0,38448.0,91.8,11975.0,1.0,100.0,15.0,B2,0.0,0.0,0,7.950881948294626,36,1,0,179.09197314113226
286369,23824455,25000.0,25000.0, 36 months,14.99,866.52,C,10+ years,MORTGAGE,73000.0,Source Verified,2014-08-01,Charged Off,debt_consolidation,18.02,0.0,2003-08-01,25.0,1.0,23168.0,51.3,14730.84,2016-01-01,0.0,0.0,244556.0,45.4,25000.0,2.0,100.0,38.0,C5,0.0,0.0,1,17.018829955440562,36,3,1,132.01092424895788
421901,10084755,28000.0,28000.0, 36 months,8.9,889.09,A,1 year,MORTGAGE,152000.0,Verified,2014-01-01,Fully Paid,debt_consolidation,14.58,0.0,2001-04-01,17.0,0.0,32953.0,65.4,31625.0,2016-02-01,0.0,0.0,260985.0,77.2,28000.0,0.0,100.0,33.0,A5,0.0,0.0,0,25.002566787819053,36,1,0,153.03805006262962
113979,3725546,12000.0,12000.0, 36 months,11.14,393.67,B,4 years,RENT,53000.0,Source Verified,2013-03-01,Fully Paid,debt_consolidation,12.91,0.0,1996-08-01,7.0,0.0,16105.0,58.8,14171.7233198541,2016-03-01,0.0,0.0,16105.0,67.8,11975.0,0.0,95.0,20.0,B2,0.0,0.0,0,36.008952955912854,36,1,0,198.96917801186882
316531,20088020,10000.0,10000.0, 36 months,13.35,338.63,C,8 years,MORTGAGE,69500.0,Not Verified,2014-07-01,Charged Off,debt_consolidation,15.25,0.0,2007-01-01,9.0,0.0,7115.0,79.9,5040.31,2015-06-01,1315.38,0.0,74168.0,96.7,10000.0,0.0,100.0,11.0,C2,0.0,0.0,1,11.006386168093801,36,3,1,89.9566726216144
220528,33271567,6250.0,6250.0, 36 months,14.49,215.11,C,2 years,RENT,36000.0,Source Verified,2014-11-01,Fully Paid,debt_consolidation,15.43,0.0,2006-05-01,5.0,0.0,1857.0,84.4,7220.7,2016-02-01,0.0,0.0,9208.0,95.0,6250.0,0.0,85.7,14.0,C4,0.0,0.0,0,15.014682026324977,36,1,0,102.04726996447566
279280,24746069,13000.0,13000.0, 36 months,13.98,444.19,C,3 years,RENT,46000.0,Source Verified,2014-08-01,Charged Off,debt_consolidation,31.07,0.0,1998-09-01,16.0,0.0,10188.0,79.6,9885.97,2015-03-01,4385.97,0.0,90484.0,90.2,13000.0,0.0,97.8,49.0,C3,0.0,0.0,1,6.965235425778763,36,3,1,190.98544117949035
55731,6906215,7125.0,7125.0, 36 months,15.22,247.76,C,10+ years,RENT,35000.0,Verified,2013-09-01,Fully Paid,debt_consolidation,25.71,0.0,1984-04-01,11.0,1.0,7292.0,40.5,8071.9403588328,2014-09-01,0.0,0.0,31168.0,45.0,7125.0,2.0,100.0,18.0,C3,0.0,709.0,0,11.992032690609664,36,1,0,353.02572948109815
124453,3298805,10000.0,10000.0, 36 months,13.11,337.47,B,4 years,RENT,40000.0,Not Verified,2013-02-01,Fully Paid,credit_card,26.25,0.0,1984-02-01,12.0,0.0,8923.0,48.5,12148.9021548669,2016-02-01,0.0,0.0,50554.0,67.8,10000.0,0.0,83.0,25.0,B4,0.0,0.0,0,35.97609807182899,36,1,0,348.03178710035115
85255,4529107,18000.0,18000.0, 60 months,15.31,431.16,C,2 years,MORTGAGE,85000.0,Verified,2013-06-01,Charged Off,debt_consolidation,9.18,0.0,1993-12-01,8.0,0.0,21416.0,93.1,9485.52,2015-05-01,0.0,0.0,281040.0,95.2,18000.0,0.0,100.0,22.0,C2,0.0,0.0,1,22.965563974619602,60,3,1,233.99248444526583
110840,3927290,18000.0,18000.0, 36 months,12.12,598.89,B,10+ years,MORTGAGE,57000.0,Verified,2013-04-01,Charged Off,credit_card,23.56,1.0,1999-11-01,14.0,0.0,27041.0,83.2,13173.08,2015-02-01,0.0,0.0,255516.0,78.6,18000.0,0.0,88.0,18.0,B3,0.0,50.0,1,22.045627220271463,36,3,1,160.98893201092426
152180,1568038,6500.0,6500.0, 36 months,12.12,216.27,B,5 years,RENT,30000.0,Not Verified,2012-10-01,Charged Off,debt_consolidation,18.92,0.0,2006-04-01,9.0,0.0,6557.0,52.9,3425.320000000001,2013-11-01,615.37,0.0,21631.0,92.7,6500.0,2.0,100.0,16.0,B3,0.0,0.0,1,13.010534097209389,36,3,1,78.03034969917246
265730,27200283,20000.0,20000.0, 60 months,9.17,416.82,B,1 year,RENT,115000.0,Source Verified,2014-09-01,Charged Off,debt_consolidation,23.72,0.0,2002-07-01,18.0,0.0,120333.0,68.8,4168.2,2015-07-01,0.0,0.0,297129.0,73.4,20000.0,1.0,100.0,27.0,B1,0.0,0.0,1,9.955029877410214,60,3,1,146.039959752767
39734,7638208,4500.0,4500.0, 36 months,20.2,167.7,D,2 years,RENT,32526.0,Verified,2013-10-01,Fully Paid,debt_consolidation,11.1,0.0,1999-02-01,8.0,1.0,5958.0,48.4,4996.818300404,2014-05-01,0.0,0.0,10054.0,46.7,4500.0,2.0,100.0,25.0,D5,0.0,0.0,0,6.965235425778763,36,1,0,175.97075915316537
48746,7071395,35000.0,35000.0, 36 months,11.55,1155.0,B,< 1 year,MORTGAGE,90000.0,Source Verified,2013-09-01,Charged Off,debt_consolidation,13.4,0.0,1978-05-01,14.0,0.0,35992.0,54.0,13760.45,2014-10-01,4072.95,0.0,229681.0,69.6,35000.0,0.0,100.0,22.0,B3,0.0,0.0,1,12.977679213125526,36,3,1,424.057988870408
105553,3921515,7725.0,7725.0, 36 months,19.05,283.37,D,5 years,RENT,27248.0,Verified,2013-04-01,Charged Off,home_improvement,23.43,0.0,2002-05-01,12.0,0.0,18053.0,61.6,8501.1,2015-10-01,10.8,0.0,18053.0,87.8,7725.0,2.0,100.0,13.0,D4,0.0,0.0,1,29.99650916856609,36,3,1,131.02527772644203
262707,27531883,12500.0,12500.0, 36 months,18.24,453.42,D,< 1 year,RENT,65000.0,Verified,2014-09-01,Charged Off,debt_consolidation,13.9,0.0,2004-03-01,10.0,0.0,16429.0,97.8,5441.04,2015-10-01,0.0,0.0,22113.0,98.9,12500.0,1.0,100.0,18.0,D5,0.0,0.0,1,12.977679213125526,36,3,1,126.03133534569498
357420,12397953,21450.0,21450.0, 36 months,15.31,746.84,C,10+ years,RENT,73194.0,Source Verified,2014-04-01,Fully Paid,debt_consolidation,25.1,0.0,1999-03-01,21.0,0.0,18651.0,58.5,22252.8110038287,2014-07-01,0.0,0.0,85029.0,76.8,21450.0,1.0,100.0,43.0,C4,0.0,0.0,0,2.9897944516314503,36,1,0,181.03041130208013
192050,37087165,10000.0,10000.0, 36 months,12.39,334.01,C,3 years,RENT,55400.0,Not Verified,2014-12-01,Fully Paid,moving,19.99,0.0,2006-05-01,19.0,0.0,494.0,3.1,10308.02,2015-03-01,0.0,0.0,39335.0,0.0,10000.0,1.0,100.0,25.0,C1,0.0,0.0,0,2.9569395675475882,36,1,0,103.03291648699152
361100,14610041,14000.0,14000.0, 60 months,15.61,337.56,C,10+ years,MORTGAGE,83000.0,Verified,2014-04-01,Charged Off,debt_consolidation,23.05,1.0,2001-11-01,17.0,0.0,9971.0,32.0,6751.2,2015-12-01,0.0,0.0,203829.0,50.4,14000.0,2.0,94.4,38.0,C5,0.0,1330.0,1,20.008624407072013,60,3,1,148.96404443623072
121065,3368405,26750.0,26750.0, 60 months,15.31,640.75,C,10+ years,MORTGAGE,75000.0,Source Verified,2013-02-01,Fully Paid,credit_card,28.89,0.0,1999-03-01,19.0,0.0,35506.0,44.4,34133.4499918781,2015-03-01,0.0,0.0,203821.0,69.7,26750.0,1.0,100.0,30.0,C2,0.0,0.0,0,24.904002135567467,60,1,0,167.0999404505226
104302,4094705,17200.0,17200.0, 36 months,13.11,580.45,B,10+ years,MORTGAGE,86076.0,Verified,2013-04-01,Charged Off,debt_consolidation,19.28,0.0,1984-08-01,6.0,0.0,108362.0,99.5,6961.8,2014-04-01,0.0,0.0,369499.0,99.9,17200.0,2.0,92.0,14.0,B4,0.0,0.0,1,11.992032690609664,36,3,1,343.9906363580361
113565,3727602,18000.0,18000.0, 36 months,11.14,590.5,B,6 years,RENT,83000.0,Verified,2013-03-01,Charged Off,debt_consolidation,26.08,0.0,2001-10-01,12.0,0.0,23342.0,73.6,5904.399999999999,2014-01-01,0.0,0.0,43339.0,82.7,17950.0,0.0,91.0,25.0,B2,0.0,0.0,1,10.0535945296618,36,3,1,136.97201174562105
62759,732796,24000.0,24000.0, 36 months,6.62,736.89,A,6 years,MORTGAGE,80000.0,Verified,2013-08-01,Fully Paid,debt_consolidation,25.66,0.0,1995-12-01,17.0,0.0,35962.0,41.0,26432.690000000002,2016-01-01,0.0,0.0,66172.0,42.4,24000.0,0.0,100.0,27.0,A2,0.0,0.0,0,29.010862646050228,36,1,0,212.01256699316207
349247,16131284,26000.0,26000.0, 60 months,16.29,636.29,D,10+ years,MORTGAGE,100000.0,Not Verified,2014-05-01,Fully Paid,debt_consolidation,32.47,0.0,1996-06-01,19.0,0.0,27031.0,73.5,29391.61,2015-03-01,0.0,0.0,545590.0,98.4,25950.0,0.0,98.1,52.0,D2,0.0,0.0,0,9.987884761494076,60,1,0,214.96950656070968
109640,4034569,28000.0,28000.0, 36 months,11.14,918.55,B,,RENT,100000.0,Source Verified,2013-04-01,Fully Paid,debt_consolidation,11.26,0.0,1995-04-01,14.0,1.0,33756.0,52.3,33067.4412801156,2016-04-01,0.0,0.0,51474.0,62.9,28000.0,0.0,100.0,21.0,B2,0.0,0.0,0,36.008952955912854,36,1,0,216.02086285139325
191462,37227633,35000.0,35000.0, 36 months,14.31,1201.5,C,10+ years,MORTGAGE,275000.0,Source Verified,2014-12-01,Fully Paid,credit_card,15.92,2.0,2004-04-01,13.0,1.0,44114.0,61.7,35416.13,2015-01-01,0.0,0.0,398427.0,67.1,35000.0,1.0,91.7,36.0,C4,0.0,0.0,0,1.0185014065997249,36,1,0,128.0026283907267
210311,34643476,12000.0,12000.0, 36 months,6.03,365.23,A,10+ years,MORTGAGE,70000.0,Not Verified,2014-11-01,Fully Paid,debt_consolidation,5.09,0.0,1991-09-01,10.0,0.0,12622.0,28.9,12431.75,2015-06-01,0.0,0.0,121896.0,32.4,12000.0,1.0,100.0,28.0,A1,0.0,0.0,0,6.965235425778763,36,1,0,278.018029117641
154153,1548344,20000.0,20000.0, 36 months,18.75,730.6,D,7 years,MORTGAGE,56000.0,Source Verified,2012-09-01,Charged Off,debt_consolidation,18.19,0.0,2001-02-01,13.0,0.0,17836.0,87.0,21457.03,2015-02-01,1013.66,0.0,259776.0,85.2,20000.0,0.0,84.0,27.0,D3,0.0,0.0,1,29.010862646050228,36,3,1,138.97615967473664
1078,10147996,7000.0,7000.0, 36 months,13.53,237.65,B,1 year,MORTGAGE,150000.0,Verified,2013-12-01,Fully Paid,vacation,15.25,0.0,1998-04-01,7.0,0.0,36924.0,94.7,7376.5264317435,2014-06-01,0.0,0.0,488157.0,95.3,7000.0,0.0,95.8,24.0,B5,0.0,0.0,0,5.979588903262901,36,1,0,188.02850161194274
419096,10163346,24000.0,24000.0, 60 months,16.99,596.34,D,5 years,MORTGAGE,135000.0,Verified,2014-01-01,Fully Paid,debt_consolidation,18.24,0.0,2000-08-01,17.0,0.0,26421.0,71.2,29799.7400063797,2015-08-01,0.0,0.0,376896.0,86.8,23950.0,0.0,100.0,44.0,D1,0.0,0.0,0,18.957268116388427,60,1,0,161.02178689500812
383906,12846938,12000.0,12000.0, 60 months,16.59,295.6,D,10+ years,RENT,80000.0,Source Verified,2014-03-01,Fully Paid,debt_consolidation,28.64,1.0,1992-04-01,8.0,0.0,29507.0,90.5,12952.83,2015-07-01,0.0,0.0,85768.0,93.4,12000.0,0.0,96.3,27.0,D1,0.0,0.0,0,16.000328548840837,60,1,0,262.97049220723216
75181,6185968,8000.0,8000.0, 36 months,15.22,278.19,C,10+ years,OWN,140000.0,Not Verified,2013-07-01,Fully Paid,debt_consolidation,5.39,0.0,1989-07-01,12.0,0.0,9889.0,30.3,9135.8397985502,2014-08-01,0.0,0.0,18925.0,24.5,8000.0,0.0,84.0,40.0,C3,0.0,0.0,0,13.010534097209389,36,1,0,288.0059138791351
98294,4528860,14550.0,14550.0, 60 months,14.33,341.05,C,10+ years,RENT,78000.0,Source Verified,2013-05-01,Charged Off,credit_card,13.89,0.0,1985-09-01,9.0,0.0,18985.0,56.0,9966.97,2015-05-01,1782.13,0.0,402279.0,66.0,14550.0,2.0,90.0,22.0,C1,0.0,0.0,1,23.984065381219327,60,3,1,331.9657487833426
153782,1552222,8000.0,8000.0, 36 months,17.27,286.3,C,2 years,MORTGAGE,124000.0,Not Verified,2012-09-01,Fully Paid,credit_card,12.66,0.0,2000-08-01,19.0,0.0,25568.0,56.8,9036.864478302397,2013-07-01,0.0,0.0,213036.0,88.1,8000.0,2.0,96.0,26.0,C5,0.0,0.0,0,9.955029877410214,36,1,0,145.02145834616726
382421,12935752,13825.0,13825.0, 60 months,25.8,412.3,G,,RENT,50000.0,Verified,2014-03-01,Fully Paid,other,26.04,0.0,1984-05-01,8.0,0.0,5161.0,41.3,19057.2,2015-10-01,0.0,0.0,40540.0,57.3,13825.0,1.0,93.7,16.0,G1,0.0,155.0,0,19.022977884556152,60,1,0,357.98681697776135
417310,10645252,25000.0,25000.0, 60 months,19.97,661.93,D,,MORTGAGE,78000.0,Verified,2014-01-01,Fully Paid,debt_consolidation,18.52,0.0,1987-04-01,15.0,0.0,15607.0,58.3,26639.341193093598,2014-05-01,0.0,0.0,165960.0,82.6,25000.0,2.0,96.4,29.0,D5,0.0,0.0,0,3.942586090063451,60,1,0,321.05792726750036
89577,5615893,20000.0,20000.0, 36 months,14.33,686.77,C,< 1 year,MORTGAGE,80000.0,Source Verified,2013-06-01,Charged Off,credit_card,18.73,0.0,1987-07-01,15.0,0.0,21230.0,79.5,16825.54,2015-06-01,1029.83,0.0,34920.0,84.6,20000.0,0.0,100.0,32.0,C1,0.0,0.0,1,23.984065381219327,36,3,1,311.03718762192244
200256,35893822,20000.0,20000.0, 60 months,12.99,454.96,C,4 years,MORTGAGE,96000.0,Source Verified,2014-11-01,Charged Off,debt_consolidation,14.95,0.0,1990-05-01,8.0,0.0,16070.0,81.2,8310.18,2015-09-01,3782.23,0.0,422446.0,90.6,20000.0,0.0,83.3,18.0,C2,0.0,0.0,1,9.987884761494076,60,3,1,294.0512125505657
338886,16171668,12500.0,12500.0, 60 months,15.61,301.4,D,6 years,RENT,56400.0,Not Verified,2014-05-01,Fully Paid,credit_card,16.82,4.0,1995-02-01,18.0,0.0,3247.0,9.8,15143.13,2015-11-01,0.0,0.0,111819.0,9.7,12500.0,1.0,89.7,39.0,D1,0.0,0.0,0,18.037331362040288,60,1,0,230.93698022546664
123360,3294171,15175.0,15175.0, 36 months,13.11,512.12,B,7 years,RENT,70000.0,Not Verified,2013-02-01,Fully Paid,credit_card,22.08,0.0,1989-11-01,20.0,0.0,15608.0,31.0,18291.76,2015-07-01,0.0,0.0,48366.0,37.6,15175.0,3.0,100.0,36.0,B4,0.0,0.0,0,28.912297993798642,36,1,0,279.03653052424073
300567,21510582,11000.0,11000.0, 60 months,22.15,304.75,E,5 years,RENT,38000.0,Source Verified,2014-07-01,Charged Off,debt_consolidation,25.68,0.0,2001-08-01,7.0,0.0,5987.0,52.5,5180.75,2015-12-01,0.0,0.0,31532.0,85.9,11000.0,0.0,95.7,23.0,E5,0.0,0.0,1,17.018829955440562,60,3,1,154.9764882235775
59279,6626785,18425.0,18425.0, 36 months,10.64,600.08,B,3 years,RENT,62467.0,Source Verified,2013-08-01,Fully Paid,debt_consolidation,25.66,0.0,2003-12-01,13.0,0.0,10290.0,36.6,20902.0599982633,2015-03-01,0.0,0.0,75838.0,47.7,18425.0,0.0,100.0,33.0,B2,0.0,0.0,0,18.957268116388427,36,1,0,116.01059570011705
225420,32520163,13750.0,13750.0, 60 months,13.35,315.33,C,10+ years,RENT,50000.0,Verified,2014-10-01,Charged Off,debt_consolidation,18.36,0.0,1995-05-01,18.0,0.0,6346.0,18.8,4719.75,2016-01-01,0.0,0.0,23281.0,29.4,13750.0,1.0,100.0,42.0,C2,0.0,0.0,1,15.014682026324977,60,3,1,233.0396928068338
366263,14397933,31500.0,31500.0, 60 months,13.65,727.25,C,2 years,MORTGAGE,94000.0,Verified,2014-04-01,Charged Off,credit_card,22.93,0.0,2001-11-01,16.0,0.0,15174.0,28.3,13090.5,2015-10-01,0.0,0.0,101892.0,27.8,31475.0,2.0,100.0,32.0,C1,0.0,1650.0,1,18.004476477956427,60,3,1,148.96404443623072
417262,8775108,24000.0,24000.0, 36 months,10.99,785.62,B,7 years,MORTGAGE,180000.0,Verified,2014-01-01,Fully Paid,debt_consolidation,12.39,0.0,1993-06-01,18.0,0.0,111012.0,75.7,25959.0241747171,2014-11-01,0.0,0.0,902491.0,80.8,23900.0,1.0,100.0,41.0,B2,0.0,0.0,0,9.987884761494076,36,1,0,247.03587342655908
30011,6156083,5300.0,5300.0, 36 months,16.2,186.86,C,10+ years,RENT,60000.0,Not Verified,2013-10-01,Fully Paid,debt_consolidation,20.96,0.0,1994-03-01,8.0,0.0,2322.0,38.7,6481.0999995277,2015-09-01,0.0,0.0,23752.0,61.8,5300.0,0.0,100.0,14.0,C4,0.0,0.0,0,22.998418858703463,36,1,0,235.0438407359494
131583,2964606,20000.0,20000.0, 60 months,10.16,426.52,B,10+ years,MORTGAGE,96000.0,Verified,2013-01-01,Charged Off,debt_consolidation,18.19,0.0,1996-10-01,17.0,0.0,16579.0,67.7,12794.689999999999,2015-07-01,0.0,0.0,431520.0,67.7,20000.0,0.0,93.0,42.0,B1,0.0,0.0,1,29.930799400398364,60,3,1,195.02659192180536
74159,6188104,14000.0,14000.0, 36 months,9.71,449.84,B,10+ years,MORTGAGE,120000.0,Source Verified,2013-07-01,Fully Paid,credit_card,17.75,0.0,1988-07-01,14.0,0.0,36182.0,74.9,15883.34,2015-06-01,0.0,0.0,112403.0,83.2,14000.0,0.0,95.0,22.0,B1,0.0,0.0,0,22.998418858703463,36,1,0,299.9979465697448
137142,2378803,7600.0,7600.0, 36 months,14.09,260.09,B,7 years,MORTGAGE,52000.0,Source Verified,2012-12-01,Fully Paid,credit_card,16.5,1.0,2003-09-01,7.0,0.0,6781.0,90.4,8871.0348930174,2014-06-01,0.0,0.0,135179.0,90.4,7600.0,3.0,85.0,14.0,B5,0.0,0.0,0,17.971621593872563,36,1,0,111.01665331937001
160495,1472270,35000.0,35000.0, 60 months,23.28,992.31,F,5 years,MORTGAGE,158000.0,Verified,2012-08-01,Charged Off,other,25.97,0.0,1997-09-01,13.0,0.0,80062.0,95.9,10914.710000000001,2013-07-01,17.12,0.0,646356.0,97.2,35000.0,0.0,96.0,26.0,F2,0.0,0.0,1,10.973531284009939,60,3,1,178.99340848888068
35247,7706588,9450.0,9450.0, 36 months,15.61,330.42,C,2 years,RENT,46000.0,Source Verified,2013-10-01,Charged Off,credit_card,18.99,0.0,2007-11-01,5.0,0.0,5664.0,50.1,2831.74,2014-03-01,1180.8,0.0,36805.0,39.3,9450.0,0.0,100.0,9.0,C3,0.0,0.0,1,4.9610874966631755,36,3,1,70.99940450522598
99381,4568668,6625.0,6625.0, 36 months,11.14,217.34,B,7 years,MORTGAGE,55000.0,Verified,2013-05-01,Fully Paid,home_improvement,14.01,1.0,1997-08-01,5.0,1.0,7234.0,80.4,7686.8899992584,2015-05-01,0.0,0.0,318154.0,91.6,6625.0,1.0,90.0,11.0,B2,0.0,0.0,0,23.984065381219327,36,1,0,188.98129325037476
393679,12465869,14000.0,14000.0, 60 months,14.16,326.92,C,9 years,MORTGAGE,75000.0,Source Verified,2014-02-01,Charged Off,debt_consolidation,19.19,0.0,2002-10-01,11.0,0.0,34677.0,48.4,6233.44,2015-10-01,0.0,0.0,202987.0,48.4,14000.0,0.0,100.0,20.0,C2,0.0,0.0,1,19.94291463890429,60,3,1,136.05207499127292
203588,35156315,9000.0,9000.0, 36 months,18.54,327.82,E,6 years,MORTGAGE,53000.0,Source Verified,2014-12-01,Charged Off,debt_consolidation,10.89,0.0,2000-08-01,10.0,1.0,4859.0,36.8,3385.01,2015-06-01,1427.36,0.0,131639.0,32.0,9000.0,3.0,95.5,28.0,E1,0.0,0.0,1,5.979588903262901,36,3,1,171.99531817901806
138879,2294757,22400.0,22400.0, 60 months,12.12,499.64,B,6 years,OWN,90000.0,Verified,2012-12-01,Charged Off,debt_consolidation,17.89,0.0,2000-03-01,11.0,0.0,23877.0,55.8,17103.65,2013-11-01,1177.39,0.0,363218.0,42.9,22400.0,0.0,100.0,14.0,B3,0.0,0.0,1,11.006386168093801,60,3,1,153.03805006262962
