,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,out_prncp,tot_cur_bal,bc_util,funded_amnt_inv,inq_last_6mths,pct_tl_nvr_dlq,total_acc,sub_grade,acc_now_delinq,tot_coll_amt,default,loan_length,term_num,label,cr_hist
346050,16441931,28775.0,28775.0, 60 months,17.57,723.99,D,2 years,MORTGAGE,60000.0,Not Verified,2014-05-01,Charged Off,home_improvement,7.1,0.0,2004-04-01,13.0,0.0,13949.0,43.2,13755.81,2015-12-01,0.0,0.0,319761.0,54.1,28725.0,0.0,100.0,28.0,D4,0.0,1065.0,1,19.022977884556152,60,1,120.97168319678022
129798,3146319,12375.0,12375.0, 36 months,15.31,430.87,C,6 years,RENT,57500.0,Not Verified,2013-01-01,Charged Off,debt_consolidation,11.9,0.0,1999-08-01,10.0,0.0,7531.0,41.8,3015.920000000001,2013-09-01,0.0,0.0,90737.0,47.1,12375.0,0.0,100.0,32.0,C2,0.0,0.0,1,7.983736832378488,36,1,161.05464177909198
59695,6735388,13000.0,13000.0, 60 months,21.15,352.8,E,9 years,OWN,43000.0,Source Verified,2013-08-01,Charged Off,other,22.47,0.0,2003-08-01,9.0,0.0,10696.0,45.5,11574.55,2014-09-01,7344.5,0.0,100337.0,43.1,13000.0,0.0,100.0,25.0,E2,0.0,0.0,1,13.010534097209389,60,1,120.01889155834822
395368,12287315,15000.0,15000.0, 60 months,17.57,377.41,D,8 years,RENT,38000.0,Source Verified,2014-02-01,Charged Off,credit_card,6.32,0.0,1996-07-01,8.0,0.0,7186.0,37.0,4390.17,2015-01-01,2048.3,0.0,7186.0,42.7,15000.0,2.0,84.0,25.0,D2,0.0,0.0,1,10.973531284009939,60,1,211.05977535473008
115081,3357903,21000.0,21000.0, 60 months,19.05,545.33,D,10+ years,RENT,58750.0,Verified,2013-03-01,Charged Off,debt_consolidation,25.74,0.0,2004-06-01,13.0,0.0,13062.0,87.1,11712.42,2014-08-01,2441.81,0.0,43713.0,89.9,21000.0,0.0,100.0,19.0,D4,0.0,0.0,1,17.018829955440562,60,1,104.97135464793938
320851,19557172,20000.0,20000.0, 36 months,13.98,683.36,C,9 years,MORTGAGE,78000.0,Source Verified,2014-06-01,Charged Off,debt_consolidation,18.49,2.0,2009-07-01,15.0,0.0,9624.0,46.7,12100.0,2015-10-01,1849.6,0.0,20290.0,72.3,20000.0,0.0,87.5,16.0,C3,0.0,0.0,1,16.000328548840837,36,1,59.00737181461631
309320,20069833,17625.0,17625.0, 36 months,17.57,633.4,D,5 years,RENT,49000.0,Source Verified,2014-07-01,Charged Off,debt_consolidation,18.03,1.0,1995-12-01,12.0,0.0,23009.0,57.0,11401.2,2016-01-01,0.0,0.0,40053.0,61.5,17625.0,0.0,90.5,21.0,D4,0.0,0.0,1,18.037331362040288,36,1,222.986098277172
377869,13136866,10000.0,10000.0, 60 months,18.25,255.3,D,10+ years,MORTGAGE,99400.0,Not Verified,2014-03-01,Charged Off,other,11.03,0.0,1999-09-01,12.0,0.0,9761.0,84.1,4595.4,2015-10-01,0.0,0.0,380071.0,87.6,10000.0,0.0,100.0,19.0,D3,0.0,0.0,1,19.022977884556152,60,1,173.96661122404979
259460,28152485,8000.0,8000.0, 36 months,16.29,282.41,D,10+ years,RENT,50000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,14.5,0.0,1988-10-01,8.0,1.0,5036.0,41.3,3388.92,2015-10-01,0.0,0.0,25159.0,66.7,8000.0,3.0,95.5,26.0,D2,0.0,0.0,1,11.992032690609664,36,1,311.9899792603544
320885,17864000,12000.0,12000.0, 60 months,13.35,275.2,C,5 years,RENT,52000.0,Source Verified,2014-07-01,Charged Off,credit_card,18.95,0.0,1992-05-01,13.0,1.0,6794.0,34.5,3800.95,2015-04-01,1324.15,0.0,25560.0,60.1,12000.0,0.0,100.0,54.0,C2,0.0,0.0,1,9.002238238978213,60,1,265.9931415429475
115407,3638894,6000.0,6000.0, 36 months,15.8,210.36,C,10+ years,MORTGAGE,30000.0,Not Verified,2013-03-01,Charged Off,credit_card,21.92,0.0,1987-11-01,6.0,0.0,24813.0,85.3,6316.98,2015-08-01,218.96,0.0,24813.0,95.7,6000.0,1.0,95.0,23.0,C3,0.0,0.0,1,29.010862646050228,36,1,303.97338754389204
92519,5385834,5200.0,5200.0, 36 months,11.14,170.59,B,6 years,OWN,48000.0,Not Verified,2013-05-01,Charged Off,car,12.73,1.0,2006-03-01,6.0,0.0,710.0,32.3,4293.85,2015-04-01,370.46,0.0,213139.0,9.9,5200.0,0.0,92.0,13.0,B2,0.0,0.0,1,22.998418858703463,36,1,86.01408653155096
382776,13026312,35000.0,35000.0, 36 months,19.47,1291.3,D,1 year,MORTGAGE,144000.0,Verified,2014-04-01,Charged Off,debt_consolidation,17.52,0.0,1997-02-01,8.0,0.0,39524.0,101.1,16786.9,2015-05-01,0.0,0.0,50207.0,102.4,35000.0,0.0,96.2,26.0,D5,0.0,0.0,1,12.977679213125526,36,1,205.93441343764758
139097,2297979,8325.0,8325.0, 36 months,15.31,289.86,C,9 years,RENT,32000.0,Verified,2012-12-01,Charged Off,debt_consolidation,29.78,0.0,2003-06-01,11.0,0.0,20540.0,68.6,2450.989999999999,2013-07-01,422.39,0.0,23789.0,91.8,8325.0,0.0,93.0,17.0,C2,0.0,0.0,1,6.965235425778763,36,1,114.03930265508532
410209,10985141,30750.0,30750.0, 60 months,19.22,801.4,D,10+ years,MORTGAGE,80000.0,Source Verified,2014-01-01,Charged Off,debt_consolidation,23.29,0.0,2000-05-01,12.0,0.0,26322.0,79.8,19233.6,2016-02-01,0.0,0.0,426802.0,86.4,30750.0,0.0,96.2,26.0,D4,0.0,0.0,1,25.002566787819053,60,1,164.04443623072342
279273,24354895,12000.0,12000.0, 60 months,24.08,345.78,F,10+ years,RENT,80000.0,Verified,2014-08-01,Charged Off,debt_consolidation,24.35,4.0,1998-09-01,17.0,1.0,5080.0,57.1,4149.36,2015-08-01,0.0,0.0,70589.0,91.2,12000.0,0.0,82.1,39.0,F2,0.0,0.0,1,11.992032690609664,60,1,190.98544117949035
258530,28182065,19200.0,19200.0, 60 months,16.29,469.88,D,1 year,RENT,56000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,33.73,0.0,1998-06-01,20.0,0.0,20254.0,58.9,3759.04,2015-06-01,0.0,0.0,230104.0,77.4,19200.0,0.0,93.2,48.0,D2,0.0,0.0,1,7.983736832378488,60,1,196.01223844432124
42072,7535311,8200.0,8200.0, 36 months,19.52,302.74,D,10+ years,RENT,47000.0,Source Verified,2013-10-01,Charged Off,debt_consolidation,29.72,1.0,1999-08-01,16.0,0.0,21604.0,50.0,3399.41,2014-06-01,979.25,0.0,52677.0,70.5,8200.0,4.0,95.0,23.0,D4,0.0,0.0,1,7.983736832378488,36,1,170.02402513398633
404068,11316131,35000.0,35000.0, 60 months,23.4,994.73,E,10+ years,MORTGAGE,110000.0,Verified,2014-02-01,Charged Off,debt_consolidation,17.86,0.0,1998-04-01,7.0,1.0,7928.0,63.0,22257.98,2015-07-01,5347.57,0.0,134903.0,98.0,34975.0,2.0,86.0,21.0,E5,0.0,0.0,1,16.920265303188977,60,1,190.0655044251422
145042,1704669,21725.0,21725.0, 60 months,19.05,564.16,D,10+ years,OWN,49000.0,Verified,2012-11-01,Charged Off,debt_consolidation,27.31,0.0,2000-04-01,9.0,0.0,5758.0,31.5,8439.710000000001,2013-10-01,2798.43,0.0,36822.0,32.5,21675.0,3.0,100.0,22.0,D4,0.0,0.0,1,10.973531284009939,60,1,151.03390213351403
235126,31387336,20000.0,20000.0, 36 months,14.99,693.21,C,10+ years,MORTGAGE,70000.0,Source Verified,2014-11-01,Charged Off,debt_consolidation,6.7,1.0,2001-07-01,9.0,0.0,10663.0,52.0,7243.73,2015-05-01,3101.13,0.0,193468.0,64.0,20000.0,1.0,89.0,18.0,C5,0.0,0.0,1,5.946734019179039,36,1,160.03614037249224
132777,2944891,33950.0,33950.0, 60 months,22.95,956.1,F,10+ years,MORTGAGE,85000.0,Source Verified,2013-01-01,Charged Off,small_business,18.0,0.0,1987-01-01,8.0,0.0,12107.0,70.4,22131.94,2014-08-01,3980.21,0.0,104642.0,98.0,33900.0,0.0,100.0,18.0,F1,0.0,0.0,1,18.957268116388427,60,1,312.02283414443826
82809,5781105,12675.0,12675.0, 36 months,6.62,389.17,A,3 years,MORTGAGE,48000.0,Not Verified,2013-06-01,Charged Off,credit_card,9.45,0.0,1973-04-01,9.0,0.0,13995.0,36.4,11285.93,2015-11-01,10.24,0.0,129633.0,34.4,12675.0,0.0,96.0,29.0,A2,0.0,0.0,1,29.010862646050228,36,1,482.01400439434076
385575,12577600,20000.0,20000.0, 36 months,7.9,625.81,A,1 year,RENT,120000.0,Source Verified,2014-03-01,Charged Off,debt_consolidation,19.5,0.0,2000-12-01,8.0,0.0,18748.0,93.7,3863.0,2014-05-01,2611.38,0.0,97091.0,91.8,20000.0,0.0,100.0,15.0,A4,0.0,0.0,1,2.0041479291155877,36,1,158.9519291977248
232282,31797910,6500.0,6500.0, 36 months,19.52,239.98,E,1 year,RENT,18000.0,Verified,2014-10-01,Charged Off,debt_consolidation,9.55,0.0,2011-08-01,4.0,0.0,5009.0,71.6,2676.1,2015-05-01,1010.34,0.0,5009.0,77.9,6500.0,0.0,100.0,4.0,E2,0.0,0.0,1,6.965235425778763,36,1,38.01310088502844
1336,10117744,4950.0,4950.0, 60 months,23.4,140.69,E,,RENT,13800.0,Verified,2013-12-01,Charged Off,debt_consolidation,30.35,0.0,2003-09-01,8.0,1.0,4707.0,40.6,844.14,2014-07-01,0.0,0.0,7160.0,66.1,4950.0,0.0,100.0,17.0,E5,0.0,181.0,1,6.965235425778763,60,1,123.00868600997967
256379,28783556,21000.0,21000.0, 60 months,18.24,536.01,D,< 1 year,MORTGAGE,105000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,21.3,2.0,2000-11-01,14.0,0.0,23066.0,90.8,9983.02,2015-09-01,3941.22,0.0,224626.0,90.9,21000.0,0.0,95.1,41.0,D5,0.0,0.0,1,11.006386168093801,60,1,166.96852091418714
108505,4185388,15000.0,15000.0, 36 months,17.27,536.81,C,< 1 year,RENT,46000.0,Source Verified,2013-04-01,Charged Off,debt_consolidation,27.37,1.0,1996-02-01,12.0,0.0,28281.0,86.0,1609.17,2013-07-01,0.0,0.0,46974.0,94.8,15000.0,2.0,93.0,29.0,C5,0.0,0.0,1,2.9897944516314503,36,1,205.96726832173144
204316,35276536,10000.0,10000.0, 60 months,15.99,243.13,D,7 years,MORTGAGE,76000.0,Not Verified,2014-11-01,Charged Off,credit_card,22.39,0.0,1998-12-01,14.0,0.0,14049.0,41.0,3130.12,2015-05-01,1680.22,0.0,349996.0,61.0,10000.0,2.0,100.0,46.0,D2,0.0,0.0,1,5.946734019179039,60,1,191.0182960635742
379041,13185887,16000.0,16000.0, 60 months,12.99,363.97,B,6 years,MORTGAGE,63000.0,Not Verified,2014-03-01,Charged Off,credit_card,9.7,0.0,1997-07-01,14.0,0.0,10116.0,37.7,4115.58,2014-12-01,2095.73,0.0,245279.0,31.9,16000.0,0.0,97.2,36.0,B5,0.0,0.0,1,9.035093123062076,60,1,199.98767941846856
117954,3537172,18000.0,18000.0, 36 months,19.72,666.38,D,3 years,RENT,120000.0,Verified,2013-03-01,Charged Off,small_business,25.79,0.0,1995-11-01,9.0,0.0,10150.0,79.9,13511.16,2014-10-01,1491.56,0.0,319826.0,84.6,18000.0,1.0,88.0,27.0,D5,0.0,0.0,1,19.022977884556152,36,1,207.97141625084703
387532,12626085,12475.0,12475.0, 36 months,12.99,420.28,B,7 years,MORTGAGE,38000.0,Source Verified,2014-03-01,Charged Off,debt_consolidation,16.68,0.0,2000-05-01,9.0,0.0,5601.0,49.6,2901.82,2014-06-01,1640.98,0.0,149910.0,36.6,12425.0,1.0,82.8,29.0,B5,0.0,0.0,1,3.0226493357153124,36,1,165.9828743916713
259312,28312561,15750.0,15750.0, 60 months,25.57,467.57,F,10+ years,MORTGAGE,50000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,32.55,0.0,2008-03-01,9.0,0.0,5680.0,77.8,7004.61,2015-08-01,2328.91,0.0,140790.0,70.7,15750.0,0.0,100.0,13.0,F5,0.0,663.0,1,9.987884761494076,60,1,79.01599622168833
6208,9856078,12000.0,12000.0, 60 months,16.99,298.17,D,2 years,MORTGAGE,72000.0,Verified,2013-12-01,Charged Off,debt_consolidation,10.63,0.0,2005-07-01,10.0,0.0,12456.0,68.4,5721.92,2015-01-01,1845.87,0.0,200760.0,89.8,12000.0,1.0,100.0,19.0,D1,0.0,0.0,1,13.010534097209389,60,1,101.02876855787594
396140,12246578,21000.0,21000.0, 60 months,19.99,556.26,E,10+ years,MORTGAGE,100000.0,Source Verified,2014-02-01,Charged Off,debt_consolidation,22.57,1.0,1999-12-01,13.0,0.0,19751.0,92.7,5562.6,2015-01-01,0.0,0.0,340741.0,102.9,21000.0,1.0,88.2,34.0,E1,0.0,0.0,1,10.973531284009939,60,1,170.0568800180702
293424,22444190,5000.0,5000.0, 36 months,16.99,178.24,D,10+ years,RENT,58000.0,Not Verified,2014-07-01,Charged Off,credit_card,12.31,0.0,1996-03-01,6.0,0.0,4042.0,86.0,1247.68,2015-03-01,0.0,0.0,23501.0,98.6,5000.0,1.0,100.0,9.0,D3,0.0,44.0,1,7.983736832378488,36,1,219.99630382554056
422826,10129481,12825.0,12825.0, 36 months,14.98,444.46,C,,RENT,65000.0,Source Verified,2014-01-01,Charged Off,debt_consolidation,7.37,0.0,2004-08-01,7.0,0.0,4874.0,81.2,9333.47,2015-10-01,0.0,0.0,14244.0,81.2,12825.0,3.0,100.0,15.0,C3,0.0,0.0,1,20.961416045504013,36,1,113.0208012484856
61914,6189187,17625.0,17625.0, 60 months,13.68,407.19,C,< 1 year,MORTGAGE,75000.0,Verified,2013-08-01,Charged Off,debt_consolidation,18.83,0.0,2000-01-01,14.0,0.0,14527.0,71.9,7376.19,2014-09-01,2087.22,0.0,505186.0,90.6,17625.0,0.0,100.0,29.0,C1,0.0,0.0,1,13.010534097209389,60,1,162.99307994003985
49888,7071521,12000.0,12000.0, 36 months,11.55,396.0,B,< 1 year,MORTGAGE,165000.0,Verified,2013-09-01,Charged Off,debt_consolidation,10.6,0.0,1991-06-01,21.0,0.0,45829.0,47.0,8065.99,2015-04-01,1187.44,0.0,367563.0,20.6,12000.0,3.0,97.0,47.0,B3,0.0,0.0,1,18.957268116388427,36,1,267.04449783363106
397367,12325194,26625.0,26625.0, 36 months,17.57,956.83,D,2 years,RENT,76000.0,Verified,2014-02-01,Charged Off,credit_card,24.5,0.0,2002-11-01,15.0,0.0,12836.0,57.8,14145.55,2015-01-01,3620.42,0.0,41127.0,74.2,26625.0,1.0,95.0,20.0,D2,0.0,0.0,1,10.973531284009939,36,1,135.0335735846732
295850,22282544,23200.0,23200.0, 36 months,12.99,781.59,C,< 1 year,RENT,104000.0,Source Verified,2014-07-01,Charged Off,debt_consolidation,9.79,2.0,2002-04-01,9.0,0.0,23152.0,56.3,11633.79,2015-06-01,3036.3,0.0,38051.0,58.9,23200.0,0.0,91.7,24.0,C1,0.0,0.0,1,11.006386168093801,36,1,146.992751391199
24425,8626721,10400.0,10400.0, 60 months,15.61,250.76,C,2 years,RENT,48000.0,Source Verified,2013-11-01,Charged Off,credit_card,10.1,0.0,2002-06-01,8.0,0.0,6852.0,22.0,3338.37,2014-07-01,1332.38,0.0,23979.0,21.5,10400.0,0.0,100.0,22.0,C3,0.0,0.0,1,7.950881948294626,60,1,137.0377215137888
322871,19236324,22000.0,22000.0, 60 months,18.99,570.58,E,< 1 year,MORTGAGE,50000.0,Source Verified,2014-06-01,Charged Off,debt_consolidation,30.48,1.0,2004-08-01,12.0,0.0,4533.0,18.5,9288.08,2015-04-01,3582.28,0.0,51556.0,13.8,22000.0,0.0,91.3,23.0,E1,0.0,0.0,1,9.987884761494076,60,1,117.98188874514877
322162,12885453,25000.0,25000.0, 60 months,16.99,621.18,D,3 years,RENT,160000.0,Source Verified,2014-06-01,Charged Off,debt_consolidation,23.15,5.0,1982-04-01,12.0,0.0,23501.0,90.0,9656.64,2015-04-01,4066.02,0.0,124394.0,90.7,25000.0,5.0,90.5,50.0,D3,0.0,0.0,1,9.987884761494076,60,1,386.01203310129574
393679,12465869,14000.0,14000.0, 60 months,14.16,326.92,C,9 years,MORTGAGE,75000.0,Source Verified,2014-02-01,Charged Off,debt_consolidation,19.19,0.0,2002-10-01,11.0,0.0,34677.0,48.4,6233.44,2015-10-01,0.0,0.0,202987.0,48.4,14000.0,0.0,100.0,20.0,C2,0.0,0.0,1,19.94291463890429,60,1,136.05207499127292
302930,21340134,31575.0,31575.0, 60 months,18.99,818.9,E,10+ years,MORTGAGE,72012.0,Verified,2014-07-01,Charged Off,other,1.53,0.0,1980-10-01,11.0,0.0,452.0,0.9,6467.42,2015-02-01,4415.17,0.0,759.0,0.5,31575.0,0.0,96.2,26.0,E1,0.0,0.0,1,7.06380007803035,60,1,404.9693012176841
45525,7266507,28200.0,28200.0, 60 months,17.1,702.36,C,2 years,MORTGAGE,64000.0,Source Verified,2013-09-01,Charged Off,debt_consolidation,25.24,0.0,1998-11-01,11.0,0.0,17695.0,56.9,17904.46,2015-06-01,3857.78,0.0,247165.0,76.7,28200.0,0.0,88.0,36.0,C5,0.0,0.0,1,20.961416045504013,60,1,178.00776196636482
7674,9716402,12000.0,12000.0, 36 months,11.99,398.52,B,9 years,MORTGAGE,150000.0,Not Verified,2013-12-01,Charged Off,debt_consolidation,20.68,0.0,1994-01-01,21.0,0.0,22331.0,70.7,9165.86,2015-11-01,0.0,0.0,216587.0,87.9,12000.0,0.0,90.0,30.0,B3,0.0,0.0,1,22.998418858703463,36,1,238.98642682601286
9790,9104764,11200.0,11200.0, 60 months,15.61,270.05,C,,MORTGAGE,60000.0,Verified,2013-12-01,Charged Off,credit_card,4.48,0.0,1979-10-01,4.0,0.0,3559.0,82.8,5212.15,2015-01-01,1701.6,0.0,8124.0,82.8,11200.0,1.0,100.0,5.0,C4,0.0,0.0,1,13.010534097209389,60,1,410.0289533665989
10552,9215603,32350.0,32350.0, 60 months,17.76,817.26,D,3 years,MORTGAGE,72000.0,Verified,2013-12-01,Charged Off,debt_consolidation,28.35,0.0,1994-10-01,15.0,0.0,30556.0,44.7,17162.4,2015-09-01,0.0,0.0,212172.0,51.1,32350.0,3.0,100.0,36.0,D1,0.0,0.0,1,20.994270929587877,60,1,230.0170434711185
85584,5765220,1400.0,1400.0, 36 months,21.49,53.1,E,< 1 year,RENT,19000.0,Not Verified,2013-06-01,Charged Off,moving,7.89,0.0,2009-08-01,4.0,0.0,343.0,49.0,347.66,2013-09-01,188.54,0.0,8557.0,85.7,1400.0,1.0,100.0,8.0,E3,0.0,0.0,1,3.0226493357153124,36,1,45.996837717406926
367738,14008292,13900.0,13900.0, 60 months,15.31,332.95,C,9 years,OWN,53000.0,Not Verified,2014-04-01,Charged Off,credit_card,11.78,0.0,1994-11-01,17.0,0.0,12732.0,41.1,7263.04,2015-09-01,1602.89,0.0,145197.0,59.7,13900.0,1.0,97.3,37.0,C4,0.0,0.0,1,17.018829955440562,60,1,232.9739830386661
211782,34772972,12000.0,12000.0, 60 months,11.44,263.55,B,1 year,RENT,35360.0,Verified,2014-11-01,Charged Off,debt_consolidation,10.81,0.0,2000-07-01,13.0,0.0,15277.0,40.2,1302.5,2015-04-01,0.0,0.0,15277.0,48.7,12000.0,0.0,100.0,33.0,B4,0.0,0.0,1,4.9610874966631755,60,1,172.02817306310192
220481,33401308,4800.0,4800.0, 36 months,16.29,169.45,D,2 years,RENT,100000.0,Verified,2014-11-01,Charged Off,other,1.2,0.0,2003-12-01,6.0,1.0,551.0,12.5,165.11,2014-12-01,0.0,0.0,551.0,13.8,4800.0,3.0,100.0,8.0,D2,0.0,598.0,1,0.9856465225158627,36,1,131.02527772644203
360419,14500950,10000.0,10000.0, 36 months,13.65,340.08,C,3 years,RENT,33000.0,Source Verified,2014-04-01,Charged Off,debt_consolidation,15.38,0.0,2006-12-01,6.0,0.0,2149.0,35.2,1360.32,2014-08-01,0.0,0.0,9673.0,95.7,10000.0,0.0,100.0,15.0,C1,0.0,0.0,1,4.008295858231175,36,1,87.98537957658269
45494,7435278,29700.0,29700.0, 60 months,17.1,739.72,C,6 years,MORTGAGE,84000.0,Verified,2013-09-01,Charged Off,debt_consolidation,18.14,0.0,2003-01-01,14.0,0.0,14035.0,65.3,20488.57,2016-01-01,3306.71,0.0,192919.0,69.2,29700.0,0.0,95.0,20.0,C5,0.0,0.0,1,27.992361239450503,60,1,128.0026283907267
95383,4788212,8000.0,8000.0, 36 months,10.16,258.74,B,10+ years,MORTGAGE,40000.0,Not Verified,2013-05-01,Charged Off,home_improvement,5.22,0.0,1999-06-01,7.0,0.0,876.0,13.5,1437.64,2013-10-01,402.68,0.0,68203.0,15.9,8000.0,2.0,100.0,12.0,B1,0.0,0.0,1,5.0267972648309,36,1,167.001375798271
239345,30656165,8000.0,8000.0, 36 months,10.15,258.71,B,4 years,OWN,42000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,36.83,0.0,1993-05-01,15.0,0.0,14002.0,25.3,3358.72,2015-11-01,0.0,0.0,31220.0,40.8,8000.0,0.0,100.0,28.0,B2,0.0,4288.0,1,13.010534097209389,36,1,257.02375818805314
412132,10736407,7500.0,7500.0, 36 months,10.99,245.51,B,,RENT,18000.0,Verified,2014-01-01,Charged Off,credit_card,21.47,0.0,1993-06-01,11.0,1.0,7010.0,32.5,4419.18,2015-08-01,0.0,0.0,7010.0,59.2,7500.0,0.0,100.0,22.0,B2,0.0,178.0,1,18.957268116388427,36,1,247.03587342655908
225206,32480154,10000.0,10000.0, 36 months,12.99,336.9,C,,RENT,62000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,21.51,0.0,1992-11-01,9.0,1.0,17274.0,80.7,4760.84,2015-10-01,1062.16,0.0,45844.0,60.6,10000.0,0.0,96.8,32.0,C1,0.0,0.0,1,11.992032690609664,36,1,262.97049220723216
7249,9854827,11325.0,11325.0, 60 months,15.61,273.07,C,10+ years,MORTGAGE,34000.0,Verified,2013-12-01,Charged Off,debt_consolidation,23.4,0.0,1999-07-01,10.0,0.0,14683.0,51.3,6007.54,2015-10-01,0.0,0.0,140490.0,53.6,11325.0,0.0,100.0,33.0,C4,0.0,0.0,1,21.979917452103738,60,1,173.04667446970163
343116,16252118,3925.0,3925.0, 36 months,24.99,156.04,F,10+ years,RENT,61500.0,Verified,2014-05-01,Charged Off,debt_consolidation,18.87,0.0,1987-07-01,25.0,0.0,24796.0,57.8,1248.32,2015-01-01,0.0,0.0,29323.0,95.6,3925.0,1.0,100.0,34.0,F4,0.0,97.0,1,8.049446600546213,36,1,322.0107189059324
81528,5763650,20000.0,20000.0, 60 months,24.83,585.04,G,10+ years,RENT,45000.0,Verified,2013-06-01,Charged Off,debt_consolidation,30.37,0.0,2003-12-01,19.0,0.0,9509.0,61.3,10739.57,2014-09-01,2552.16,0.0,73383.0,71.0,19975.0,2.0,96.0,33.0,G2,0.0,0.0,1,15.014682026324977,60,1,114.00644777100146
345899,16401610,5000.0,5000.0, 36 months,14.99,173.31,C,,MORTGAGE,24500.0,Verified,2014-05-01,Charged Off,credit_card,6.96,0.0,1999-01-01,9.0,3.0,3124.0,32.2,519.93,2014-09-01,0.0,0.0,79930.0,34.7,5000.0,1.0,90.0,10.0,C5,0.0,98.0,1,4.041150742315037,36,1,183.95449598554384
126934,3216113,20000.0,20000.0, 36 months,13.11,674.94,B,4 years,MORTGAGE,60000.0,Verified,2013-02-01,Charged Off,credit_card,16.65,0.0,2005-10-01,16.0,0.0,20185.0,45.2,13682.150000000001,2014-08-01,1545.59,0.0,33792.0,55.1,20000.0,0.0,100.0,27.0,B4,0.0,0.0,1,17.938766709788702,36,1,88.05108934475041
369347,13857777,17000.0,17000.0, 60 months,17.57,427.73,D,8 years,OWN,83000.0,Source Verified,2014-04-01,Charged Off,debt_consolidation,22.41,2.0,1996-03-01,13.0,0.0,2635.0,18.6,2138.65,2014-09-01,0.0,0.0,327300.0,40.7,17000.0,4.0,92.9,28.0,D2,0.0,0.0,1,5.0267972648309,60,1,217.00650937390913
319070,19796508,15875.0,15875.0, 36 months,24.99,631.11,F,3 years,OWN,180000.0,Verified,2014-07-01,Charged Off,debt_consolidation,6.29,0.0,2006-01-01,11.0,0.0,2401.0,32.4,6306.99,2015-03-01,1258.11,0.0,14829.0,34.9,15875.0,2.0,93.7,22.0,F4,0.0,1853.0,1,7.983736832378488,36,1,101.94870531222406
222578,33400554,10000.0,10000.0, 60 months,18.99,259.36,E,1 year,MORTGAGE,47500.0,Source Verified,2014-11-01,Charged Off,debt_consolidation,20.49,0.0,2005-02-01,9.0,0.0,11183.0,83.5,3503.96,2015-06-01,1698.99,0.0,26015.0,94.8,10000.0,1.0,83.3,18.0,E1,0.0,0.0,1,6.965235425778763,60,1,116.96338733854904
49705,4545335,10000.0,10000.0, 60 months,19.52,262.28,D,10+ years,RENT,36428.0,Source Verified,2013-09-01,Charged Off,debt_consolidation,27.47,0.0,1998-05-01,15.0,1.0,2385.0,30.6,5536.98,2015-07-01,0.0,0.0,82352.0,86.7,10000.0,1.0,97.0,46.0,D4,0.0,0.0,1,21.947062568019877,60,1,184.05306063779543
22488,8670032,35000.0,35000.0, 60 months,22.4,974.64,E,1 year,MORTGAGE,111000.0,Verified,2013-11-01,Charged Off,debt_consolidation,13.65,0.0,2001-02-01,7.0,0.0,51597.0,90.4,9745.65,2014-10-01,0.0,0.0,426024.0,90.4,35000.0,0.0,100.0,18.0,E3,0.0,0.0,1,10.973531284009939,60,1,152.9723402944619
44527,6475207,14400.0,14400.0, 36 months,17.76,518.87,D,< 1 year,RENT,38400.0,Not Verified,2013-09-01,Charged Off,credit_card,24.61,0.0,2003-03-01,11.0,0.0,12267.0,92.2,10172.22,2015-03-01,695.61,0.0,46105.0,96.4,14400.0,3.0,100.0,26.0,D1,0.0,0.0,1,17.938766709788702,36,1,126.06419022977884
16888,8970573,2400.0,2400.0, 36 months,15.61,83.92,C,10+ years,RENT,29000.0,Not Verified,2013-11-01,Charged Off,debt_consolidation,16.14,0.0,1999-07-01,5.0,0.0,2978.0,42.5,167.54,2014-01-01,0.0,0.0,12984.0,106.8,2400.0,0.0,100.0,23.0,C3,0.0,0.0,1,2.0041479291155877,36,1,172.06102794718578
39588,7638425,18075.0,18075.0, 60 months,16.2,441.48,C,7 years,MORTGAGE,41000.0,Verified,2013-10-01,Charged Off,debt_consolidation,34.48,1.0,1989-03-01,12.0,0.0,15273.0,39.7,10090.21,2015-03-01,2585.97,0.0,92727.0,48.0,18050.0,1.0,96.0,25.0,C4,0.0,0.0,1,16.95312018727284,60,1,295.0368590730816
79105,5768297,35000.0,35000.0, 60 months,21.15,949.83,E,10+ years,RENT,104000.0,Verified,2013-07-01,Charged Off,debt_consolidation,19.28,0.0,1995-10-01,13.0,0.0,22395.0,75.7,22795.92,2015-07-01,0.0,0.0,70208.0,75.7,35000.0,1.0,100.0,35.0,E2,0.0,0.0,1,23.984065381219327,60,1,212.99821351567795
