,0
2998,1
2999,2
3000,2
3001,1
3002,0
3003,1
3004,2
3005,1
3006,2
3007,1
3008,0
3009,0
3010,1
3011,0
3012,3
3013,2
3014,1
3015,0
3016,1
3017,2
3018,1
3019,0
3020,2
3021,1
3022,1
3023,0
3024,1
3025,0
3026,1
3027,1
3028,0
3029,0
3030,1
3031,0
3032,3
3033,1
3034,1
3035,3
3036,3
3037,2
3038,1
3039,0
3040,1
3041,2
3042,1
3043,3
3044,3
3045,1
3046,3
3047,0
3048,1
3049,1
3050,1
3051,1
3052,2
3053,1
3054,0
3055,1
3056,0
3057,3
3058,0
3059,0
3060,1
3061,0
3062,0
3063,3
3064,1
3065,3
3066,1
3067,1
3068,2
3069,1
3070,2
3071,1
3072,1
3073,2
3074,2
3075,2
3076,3
3077,2
3078,2
3079,2
3080,3
3081,1
3082,3
3083,0
3084,2
3085,2
3086,1
3087,2
3088,3
3089,0
3090,0
3091,2
3092,1
3093,0
3094,1
3095,0
3096,0
3097,0
3098,0
3099,1
3100,1
3101,0
3102,1
3103,2
3104,2
3105,1
3106,2
3107,2
3108,0
3109,2
3110,0
3111,3
3112,1
3113,2
3114,3
3115,0
3116,3
3117,2
3118,1
3119,2
3120,0
3121,2
3122,3
3123,0
3124,0
3125,1
3126,2
3127,3
3128,1
3129,2
3130,0
3131,1
3132,3
3133,2
3134,1
3135,1
3136,1
3137,1
3138,2
3139,3
3140,3
3141,3
3142,2
3143,1
3144,0
3145,0
3146,2
3147,2
3148,2
3149,3
3150,2
3151,0
3152,3
3153,1
3154,1
3155,1
3156,1
3157,3
3158,2
3159,0
3160,0
3161,1
3162,3
3163,1
3164,2
3165,1
3166,0
3167,2
3168,1
3169,0
3170,0
3171,2
3172,0
3173,2
3174,1
3175,3
3176,0
3177,2
3178,3
3179,2
3180,3
3181,0
3182,1
3183,2
3184,2
3185,2
3186,1
3187,0
3188,3
3189,2
3190,0
3191,0
3192,1
3193,2
3194,1
3195,0
3196,1
3197,0
3198,0
3199,1
3200,1
3201,1
3202,2
3203,2
3204,1
3205,0
3206,1
3207,2
3208,2
3209,0
3210,2
3211,2
3212,0
3213,2
3214,3
3215,1
3216,0
3217,0
3218,3
3219,3
3220,0
3221,1
3222,0
3223,3
3224,1
3225,1
3226,2
3227,0
3228,0
3229,0
3230,0
3231,2
3232,1
3233,0
3234,0
3235,0
3236,0
3237,0
3238,0
3239,2
3240,0
3241,1
3242,0
3243,0
3244,1
3245,0
3246,0
3247,1
3248,0
3249,0
3250,3
3251,1
3252,1
3253,1
3254,1
3255,1
3256,0
3257,1
3258,0
3259,0
3260,1
3261,3
3262,2
3263,3
3264,1
3265,1
3266,2
3267,0
3268,1
3269,1
3270,2
3271,0
3272,3
3273,0
3274,3
3275,1
3276,3
3277,0
3278,1
3279,0
3280,1
3281,0
3282,0
3283,3
3284,2
3285,0
3286,0
3287,1
3288,0
3289,2
3290,2
3291,0
3292,2
3293,1
3294,0
3295,2
3296,0
3297,0
3298,0
3299,0
3300,0
3301,2
3302,0
3303,3
3304,1
3305,3
3306,1
3307,0
3308,3
3309,2
3310,0
3311,0
3312,2
3313,2
3314,1
3315,1
3316,0
3317,0
3318,3
3319,0
3320,2
3321,1
3322,1
3323,0
3324,2
3325,0
3326,1
3327,2
3328,1
3329,1
3330,0
3331,1
3332,1
3333,0
3334,2
3335,0
3336,0
3337,2
3338,3
3339,0
3340,2
3341,2
3342,1
3343,1
3344,2
3345,0
3346,1
3347,2
3348,1
3349,1
3350,2
3351,1
3352,2
3353,2
3354,1
3355,1
3356,0
3357,2
3358,2
3359,1
3360,0
3361,2
3362,1
3363,1
3364,0
3365,0
3366,1
3367,1
3368,2
3369,0
3370,1
3371,1
3372,2
3373,0
3374,2
3375,2
3376,1
3377,2
3378,1
3379,1
3380,0
3381,0
3382,0
3383,1
3384,1
3385,2
3386,2
3387,1
3388,0
3389,3
3390,2
3391,0
3392,2
3393,1
3394,0
3395,1
3396,1
3397,0
3398,3
3399,0
3400,2
3401,2
3402,2
3403,0
3404,0
3405,0
3406,1
3407,1
3408,2
3409,2
3410,0
3411,1
3412,0
3413,0
3414,1
3415,0
3416,0
3417,0
3418,1
3419,2
3420,3
3421,2
3422,0
3423,3
3424,1
3425,3
3426,0
3427,1
3428,1
3429,0
3430,3
3431,0
3432,2
3433,0
3434,0
3435,1
3436,0
3437,1
3438,3
3439,3
3440,3
3441,3
3442,1
3443,0
3444,3
3445,1
3446,1
3447,3
3448,0
3449,2
3450,0
3451,3
3452,1
3453,2
3454,2
3455,0
3456,0
3457,2
3458,1
3459,1
3460,2
3461,0
3462,0
3463,2
3464,0
3465,2
3466,0
3467,1
3468,1
3469,1
3470,0
3471,0
3472,0
3473,1
3474,0
3475,2
3476,3
3477,3
3478,1
3479,0
3480,3
3481,1
3482,2
3483,1
3484,0
3485,2
3486,0
3487,2
3488,1
3489,0
3490,0
3491,1
3492,0
3493,0
3494,1
3495,2
3496,1
3497,0
3498,0
3499,0
3500,1
3501,0
3502,0
3503,1
3504,2
3505,1
3506,1
3507,1
3508,1
3509,1
3510,3
3511,1
3512,1
3513,1
3514,0
3515,1
3516,1
3517,1
3518,1
3519,0
3520,0
3521,1
3522,0
3523,2
3524,0
3525,0
3526,0
3527,0
3528,0
3529,1
3530,3
3531,0
3532,1
3533,2
3534,1
3535,1
3536,3
3537,3
3538,3
3539,0
3540,1
3541,3
3542,2
3543,0
3544,1
3545,0
3546,1
3547,3
3548,0
3549,3
3550,3
3551,2
3552,1
3553,1
3554,3
3555,0
3556,1
3557,1
3558,1
3559,1
3560,0
3561,3
3562,3
3563,1
3564,1
3565,2
3566,0
3567,0
3568,2
3569,3
3570,2
3571,2
3572,0
3573,2
3574,1
3575,2
3576,1
3577,1
3578,1
3579,1
3580,0
3581,1
3582,3
3583,1
3584,0
3585,1
3586,0
3587,3
3588,1
3589,2
3590,2
3591,2
3592,2
3593,0
3594,0
3595,0
3596,0
3597,2
3598,3
3599,3
3600,0
3601,0
3602,1
3603,0
3604,1
3605,3
3606,1
3607,1
3608,1
3609,0
3610,0
3611,1
3612,1
3613,2
3614,0
3615,0
3616,2
3617,0
3618,2
3619,2
3620,1
3621,0
3622,2
3623,1
3624,3
3625,1
3626,0
3627,1
3628,0
3629,3
3630,3
3631,0
3632,3
3633,3
3634,3
3635,1
3636,0
3637,0
3638,0
3639,2
3640,3
3641,0
3642,1
3643,0
3644,3
3645,1
3646,0
3647,0
3648,1
3649,1
3650,0
3651,0
3652,0
3653,2
3654,2
3655,3
3656,2
3657,1
3658,3
3659,2
3660,3
3661,2
3662,0
3663,3
3664,1
3665,2
3666,0
3667,1
3668,1
3669,2
3670,3
3671,2
3672,1
3673,1
3674,0
3675,1
3676,1
3677,0
3678,1
3679,0
3680,0
3681,3
3682,2
3683,3
3684,1
3685,2
3686,0
3687,2
3688,2
3689,0
3690,0
3691,0
3692,0
3693,2
3694,1
3695,2
3696,3
3697,2
3698,0
3699,1
3700,1
3701,3
3702,1
3703,0
3704,3
3705,1
3706,0
3707,3
3708,0
3709,2
3710,2
3711,0
3712,1
3713,0
3714,1
3715,3
3716,2
3717,0
3718,2
3719,0
3720,0
3721,1
3722,1
3723,0
3724,1
3725,2
3726,3
3727,1
3728,3
3729,1
3730,0
3731,1
3732,0
3733,2
3734,0
3735,1
3736,2
3737,3
3738,3
3739,2
3740,0
3741,1
3742,1
3743,2
3744,1
3745,1
3746,0
3747,2
3748,1
3749,3
3750,3
3751,0
3752,0
3753,2
3754,0
3755,0
3756,3
3757,1
3758,2
3759,1
3760,0
3761,3
3762,0
3763,0
3764,2
3765,1
3766,2
3767,1
3768,0
3769,2
3770,1
3771,0
3772,0
3773,2
3774,1
3775,0
3776,0
3777,0
3778,1
3779,1
3780,0
3781,0
3782,0
3783,3
3784,1
3785,1
3786,1
3787,0
3788,2
3789,1
3790,3
3791,0
3792,0
3793,1
3794,2
3795,2
3796,0
3797,1
3798,3
3799,0
3800,1
3801,0
3802,0
3803,1
3804,0
3805,1
3806,1
3807,0
3808,1
3809,2
3810,1
3811,0
3812,1
3813,3
3814,1
3815,2
3816,0
3817,1
3818,1
3819,1
3820,2
3821,1
3822,0
3823,1
3824,0
3825,1
3826,3
3827,0
3828,3
3829,0
3830,1
3831,2
3832,1
3833,2
3834,0
3835,2
3836,1
3837,0
3838,3
3839,3
3840,0
3841,2
3842,1
3843,2
3844,3
3845,1
3846,0
3847,3
3848,0
3849,2
3850,1
3851,1
3852,0
3853,0
3854,1
3855,2
3856,1
3857,1
3858,1
3859,0
3860,3
3861,1
3862,2
3863,0
3864,0
3865,0
3866,2
3867,0
3868,3
3869,0
3870,0
3871,1
3872,0
3873,1
3874,1
3875,2
3876,1
3877,0
3878,1
3879,0
3880,0
3881,2
3882,0
3883,2
3884,1
3885,1
3886,0
3887,0
3888,0
3889,0
3890,1
3891,2
3892,2
3893,1
3894,1
3895,0
3896,2
3897,0
3898,0
3899,3
3900,0
3901,0
3902,2
3903,1
3904,0
3905,2
3906,1
3907,3
3908,1
3909,2
3910,2
3911,1
3912,0
3913,2
3914,1
3915,0
3916,3
3917,2
3918,0
3919,0
3920,1
3921,0
3922,1
3923,0
3924,1
3925,0
3926,1
3927,2
3928,0
3929,0
3930,0
3931,0
3932,1
3933,2
3934,0
3935,1
3936,1
3937,0
3938,1
3939,2
3940,3
3941,0
3942,2
3943,2
3944,2
3945,0
3946,1
3947,0
3948,1
3949,1
3950,1
3951,3
3952,2
3953,3
3954,1
3955,3
3956,0
3957,0
3958,3
3959,3
3960,2
3961,0
3962,0
3963,3
3964,1
3965,2
3966,2
3967,3
3968,1
3969,0
3970,0
3971,1
3972,1
3973,1
3974,0
3975,3
3976,3
3977,1
3978,0
3979,2
3980,1
3981,1
3982,0
3983,1
3984,1
3985,1
3986,3
3987,0
3988,2
3989,0
3990,0
3991,1
3992,2
3993,3
3994,1
3995,2
3996,3
3997,1
3998,1
3999,3
4000,0
4001,3
4002,0
4003,0
4004,1
4005,1
4006,3
4007,2
4008,1
4009,0
4010,3
4011,0
4012,0
4013,1
4014,1
4015,0
4016,3
4017,2
4018,0
4019,0
4020,0
4021,1
4022,1
4023,2
4024,0
4025,1
4026,1
4027,1
4028,0
4029,0
4030,1
4031,0
4032,2
4033,0
4034,0
4035,1
4036,0
4037,0
4038,2
4039,2
4040,3
4041,0
4042,1
4043,1
4044,1
4045,0
4046,1
4047,0
4048,1
4049,2
4050,1
4051,0
4052,0
4053,1
4054,0
4055,1
4056,1
4057,0
4058,1
4059,0
4060,0
4061,1
4062,3
4063,3
4064,1
4065,0
4066,0
4067,1
4068,1
4069,0
4070,0
4071,0
4072,1
4073,0
4074,0
4075,3
4076,2
4077,1
4078,0
4079,1
4080,0
4081,1
4082,0
4083,1
4084,1
4085,1
4086,0
4087,3
4088,1
4089,1
4090,2
4091,2
4092,1
4093,0
4094,2
4095,0
4096,2
4097,0
4098,0
4099,1
4100,3
4101,2
4102,1
4103,1
4104,3
4105,0
4106,3
4107,1
4108,0
4109,1
4110,1
4111,0
4112,2
4113,1
4114,1
4115,1
4116,1
4117,0
4118,0
4119,1
4120,1
4121,0
4122,3
4123,0
4124,3
4125,1
4126,2
4127,1
4128,0
4129,1
4130,1
4131,1
4132,0
4133,1
4134,1
4135,0
4136,2
4137,0
4138,1
4139,0
4140,0
4141,1
4142,1
4143,0
4144,3
4145,3
4146,2
4147,0
4148,1
4149,1
4150,3
4151,3
4152,1
4153,2
4154,0
4155,1
4156,2
4157,2
4158,0
4159,0
4160,1
4161,0
4162,0
4163,1
4164,1
4165,1
4166,1
4167,3
4168,1
4169,0
4170,0
4171,2
4172,0
4173,2
4174,1
4175,1
4176,0
4177,0
4178,2
4179,1
4180,3
4181,0
4182,0
4183,0
4184,1
4185,1
4186,1
4187,3
4188,1
4189,2
4190,0
4191,2
4192,0
4193,0
4194,0
4195,2
4196,1
4197,3
4198,2
4199,0
4200,0
4201,1
4202,2
4203,0
4204,0
4205,2
4206,0
4207,1
4208,2
4209,0
4210,2
4211,2
4212,2
4213,1
4214,1
4215,2
4216,1
4217,1
4218,0
4219,0
4220,1
4221,3
4222,3
4223,2
4224,2
4225,1
4226,0
4227,1
4228,0
4229,1
4230,3
4231,2
4232,0
4233,3
4234,2
4235,3
4236,2
4237,2
4238,3
4239,1
4240,1
4241,3
4242,3
4243,0
4244,2
4245,0
4246,3
4247,0
4248,0
4249,2
4250,0
4251,0
4252,1
4253,1
4254,1
4255,0
4256,1
4257,2
4258,2
4259,1
4260,1
4261,2
4262,0
4263,1
4264,2
4265,3
4266,3
4267,1
4268,1
4269,3
4270,0
4271,3
4272,2
4273,3
4274,1
4275,3
4276,1
4277,2
4278,0
4279,3
4280,3
4281,1
4282,1
4283,0
4284,2
4285,1
4286,1
4287,0
4288,3
4289,3
4290,0
4291,3
4292,1
4293,3
4294,1
4295,3
4296,3
4297,2
4298,0
4299,0
4300,3
4301,0
4302,2
4303,3
4304,0
4305,3
4306,0
4307,1
4308,3
4309,1
4310,0
4311,1
4312,1
4313,3
4314,1
4315,0
4316,3
4317,2
4318,0
4319,1
4320,1
4321,2
4322,2
4323,0
4324,1
4325,2
4326,1
4327,0
4328,1
4329,2
4330,1
4331,1
4332,0
4333,2
4334,1
4335,1
4336,3
4337,1
4338,2
4339,0
4340,0
4341,1
4342,3
4343,1
4344,2
4345,0
4346,2
4347,0
4348,2
4349,2
4350,2
4351,3
4352,3
4353,0
4354,1
4355,2
4356,1
4357,2
4358,1
4359,3
4360,0
4361,1
4362,2
4363,0
4364,0
4365,0
4366,0
4367,3
4368,0
4369,0
4370,3
4371,1
4372,0
4373,1
4374,3
4375,1
4376,2
4377,1
4378,3
4379,3
4380,3
4381,3
4382,1
4383,2
4384,1
4385,1
4386,1
4387,1
4388,3
4389,0
4390,0
4391,2
4392,3
4393,1
4394,1
4395,2
4396,1
4397,1
4398,1
4399,0
4400,0
4401,0
4402,3
4403,2
4404,0
4405,2
4406,2
4407,2
4408,1
4409,0
4410,3
4411,1
4412,0
4413,1
4414,3
4415,1
4416,1
4417,3
4418,0
4419,1
4420,0
4421,1
4422,1
4423,1
4424,3
4425,0
4426,0
4427,2
4428,0
4429,0
4430,1
4431,0
4432,0
4433,0
4434,3
4435,1
4436,1
4437,3
4438,3
4439,3
4440,2
4441,1
4442,1
4443,1
4444,2
4445,0
4446,0
4447,2
4448,1
4449,0
4450,0
4451,0
4452,1
4453,2
4454,1
4455,2
4456,1
4457,0
4458,0
4459,0
4460,0
4461,0
4462,1
4463,1
4464,0
4465,1
4466,1
4467,1
4468,0
4469,0
4470,0
4471,0
4472,0
4473,0
4474,3
4475,1
4476,3
4477,2
4478,0
4479,2
4480,0
4481,1
4482,0
4483,3
4484,0
4485,1
4486,0
4487,1
4488,1
4489,0
4490,1
4491,0
4492,2
4493,1
4494,0
4495,1
4496,1
4497,1
4498,0
4499,1
4500,3
4501,0
4502,1
4503,2
4504,1
4505,0
4506,2
4507,2
4508,2
4509,1
4510,0
4511,2
4512,1
4513,0
4514,3
4515,1
4516,2
4517,3
4518,2
4519,1
4520,1
4521,2
4522,0
4523,0
4524,2
4525,3
4526,1
4527,0
4528,0
4529,1
4530,2
4531,2
4532,1
4533,3
4534,0
4535,0
4536,2
4537,1
4538,3
4539,0
4540,3
4541,1
4542,0
4543,0
4544,1
4545,1
4546,1
4547,1
4548,0
4549,0
4550,1
4551,0
4552,0
4553,1
4554,3
4555,2
4556,2
4557,3
4558,0
4559,3
4560,1
4561,1
4562,0
4563,3
4564,1
4565,0
4566,2
4567,1
4568,3
4569,0
4570,1
4571,2
4572,1
4573,0
4574,1
4575,1
4576,1
4577,1
4578,1
4579,1
4580,2
4581,1
4582,2
4583,2
4584,3
4585,1
4586,1
4587,3
4588,0
4589,1
4590,2
4591,3
4592,2
4593,3
4594,2
4595,1
4596,1
4597,1
4598,2
4599,1
4600,0
4601,0
4602,2
4603,0
4604,3
4605,0
4606,3
4607,3
4608,0
4609,3
4610,1
4611,1
4612,3
4613,1
4614,0
4615,0
4616,0
4617,1
4618,0
4619,0
4620,2
4621,1
4622,0
4623,2
4624,1
4625,0
4626,2
4627,3
4628,0
4629,2
4630,1
4631,3
4632,2
4633,0
4634,3
4635,1
4636,0
4637,1
4638,1
4639,0
4640,1
4641,1
4642,1
4643,1
4644,3
4645,3
4646,1
4647,0
4648,0
4649,1
4650,2
4651,1
4652,2
4653,1
4654,2
4655,2
4656,0
4657,2
4658,3
4659,3
4660,0
4661,3
4662,0
4663,0
4664,2
4665,1
4666,0
4667,3
4668,3
4669,1
4670,1
4671,0
4672,0
4673,1
4674,2
4675,0
4676,0
4677,0
4678,2
4679,2
4680,1
4681,2
4682,1
4683,3
4684,0
4685,2
4686,0
4687,3
4688,1
4689,0
4690,0
4691,3
4692,0
4693,3
4694,3
4695,2
4696,0
4697,0
4698,1
4699,3
4700,0
4701,1
4702,0
4703,3
4704,2
4705,0
4706,0
4707,1
4708,0
4709,0
4710,1
4711,1
4712,1
4713,3
4714,1
4715,3
4716,1
4717,1
4718,1
4719,1
4720,1
4721,0
4722,0
4723,1
4724,2
4725,3
4726,3
4727,1
4728,0
4729,0
4730,2
4731,0
4732,1
4733,1
4734,0
4735,0
4736,1
4737,1
4738,3
4739,0
4740,0
4741,0
4742,0
4743,2
4744,0
4745,0
4746,2
4747,1
4748,3
4749,1
4750,3
4751,1
4752,0
4753,1
4754,2
4755,0
4756,2
4757,1
4758,0
4759,2
4760,3
4761,2
4762,0
4763,0
4764,1
4765,0
4766,0
4767,0
4768,0
4769,1
4770,3
4771,0
4772,0
4773,0
4774,0
4775,2
4776,2
4777,2
4778,1
4779,2
4780,0
4781,1
4782,1
4783,2
4784,1
4785,3
4786,0
4787,3
4788,3
4789,1
4790,1
4791,0
4792,2
4793,1
4794,2
4795,2
4796,1
4797,1
4798,1
4799,0
4800,1
4801,1
4802,2
4803,1
4804,1
4805,1
4806,0
4807,2
4808,1
4809,2
4810,0
4811,0
4812,1
4813,1
4814,0
4815,0
4816,0
4817,0
4818,1
4819,0
4820,0
4821,3
4822,1
4823,2
4824,0
4825,3
4826,1
4827,1
4828,0
4829,0
4830,1
4831,1
4832,2
4833,2
4834,1
4835,1
4836,0
4837,1
4838,1
4839,1
4840,0
4841,0
4842,0
4843,0
4844,0
4845,0
4846,2
4847,1
4848,1
4849,3
4850,3
4851,0
4852,2
4853,0
4854,0
4855,0
4856,1
4857,0
4858,0
4859,1
4860,1
4861,0
4862,3
4863,3
4864,3
4865,1
4866,2
4867,0
4868,1
4869,2
4870,0
4871,1
4872,0
4873,1
4874,0
4875,3
4876,2
4877,1
4878,3
4879,0
4880,1
4881,1
4882,0
4883,3
4884,0
4885,2
4886,2
4887,2
4888,0
4889,0
4890,3
4891,2
4892,2
4893,1
4894,1
4895,3
4896,2
4897,3
4898,2
4899,2
4900,1
4901,2
4902,1
4903,1
4904,3
4905,0
4906,0
4907,1
4908,1
4909,3
4910,0
4911,1
4912,0
4913,2
4914,1
4915,3
4916,0
4917,0
4918,3
4919,1
4920,1
4921,2
4922,1
4923,2
4924,3
4925,0
4926,1
4927,2
4928,1
4929,0
4930,0
4931,0
4932,3
4933,1
4934,1
4935,1
4936,2
4937,1
4938,3
4939,2
4940,0
4941,1
4942,1
4943,2
4944,0
4945,1
4946,0
4947,0
4948,3
4949,3
4950,3
4951,1
4952,0
4953,2
4954,1
4955,1
4956,1
4957,0
4958,2
4959,2
4960,1
4961,3
4962,0
4963,1
4964,0
4965,2
4966,2
4967,1
4968,2
4969,3
4970,1
4971,1
4972,1
4973,1
4974,0
4975,1
4976,2
4977,1
4978,1
4979,2
4980,0
4981,1
4982,3
4983,1
4984,2
4985,0
4986,2
4987,0
4988,0
4989,3
4990,0
4991,1
4992,2
4993,1
4994,1
4995,0
4996,0
4997,1
4998,3
4999,1
5000,2
5001,3
5002,0
5003,2
5004,3
5005,2
5006,0
5007,0
5008,0
5009,0
5010,1
5011,0
5012,3
5013,0
5014,1
5015,1
5016,3
5017,0
5018,0
5019,0
5020,0
5021,0
5022,2
5023,3
5024,1
5025,0
5026,1
5027,1
5028,0
5029,2
5030,0
5031,0
5032,3
5033,0
5034,2
5035,2
5036,2
5037,0
5038,0
5039,1
5040,1
5041,0
5042,3
5043,1
5044,3
5045,1
5046,2
5047,0
5048,0
5049,0
5050,0
5051,3
5052,2
5053,1
5054,0
5055,2
5056,3
5057,1
5058,2
5059,0
5060,0
5061,2
5062,0
5063,1
5064,0
5065,2
5066,2
5067,2
5068,3
5069,1
5070,1
5071,2
5072,0
5073,0
5074,0
5075,2
5076,0
5077,0
5078,1
5079,1
5080,3
5081,1
5082,0
5083,1
5084,1
5085,3
5086,0
5087,1
5088,0
5089,0
5090,1
5091,1
5092,2
5093,3
5094,0
5095,3
5096,1
5097,2
5098,2
5099,1
5100,0
5101,1
5102,2
5103,0
5104,0
5105,3
5106,3
5107,1
5108,2
5109,1
5110,0
5111,0
5112,0
5113,2
5114,2
5115,1
5116,0
5117,1
5118,3
5119,2
5120,1
5121,1
5122,3
5123,1
5124,1
5125,0
5126,1
5127,0
5128,0
5129,2
5130,2
5131,1
5132,0
5133,0
5134,1
5135,0
5136,3
5137,0
5138,1
5139,3
5140,0
5141,0
5142,2
5143,0
5144,1
5145,0
5146,0
5147,3
5148,1
5149,3
5150,2
5151,0
5152,1
5153,0
5154,1
5155,0
5156,1
5157,2
5158,0
5159,0
5160,3
5161,1
5162,1
5163,3
5164,2
5165,1
5166,0
5167,1
5168,1
5169,1
5170,2
5171,1
5172,1
5173,1
5174,0
5175,1
5176,0
5177,1
5178,2
5179,0
5180,3
5181,1
5182,0
5183,1
5184,0
5185,1
5186,1
5187,1
5188,1
5189,2
5190,0
5191,0
5192,1
5193,2
5194,0
5195,0
5196,0
5197,0
5198,1
5199,0
5200,1
5201,0
5202,1
5203,1
5204,1
5205,1
5206,3
5207,3
5208,0
5209,0
5210,0
5211,1
5212,1
5213,0
5214,3
5215,2
5216,0
5217,0
5218,2
5219,3
5220,0
5221,3
5222,2
5223,1
5224,2
5225,0
5226,1
5227,1
5228,0
5229,0
5230,1
5231,0
5232,0
5233,1
5234,0
5235,1
5236,0
5237,0
5238,0
5239,2
5240,0
5241,1
5242,0
5243,1
5244,3
5245,3
5246,0
5247,2
5248,2
5249,1
5250,0
5251,2
5252,3
5253,1
5254,0
5255,0
5256,0
5257,2
5258,0
5259,2
5260,1
5261,1
5262,3
5263,0
5264,0
5265,0
5266,0
5267,3
5268,2
5269,2
5270,2
5271,0
5272,1
5273,3
5274,0
5275,0
5276,1
5277,1
5278,0
5279,0
5280,1
5281,1
5282,0
5283,0
5284,2
5285,1
5286,2
5287,0
5288,0
5289,1
5290,3
5291,1
5292,1
5293,1
5294,1
5295,0
5296,0
5297,1
5298,0
5299,3
5300,0
5301,1
5302,1
5303,0
5304,2
5305,2
5306,1
5307,1
5308,3
5309,3
5310,1
5311,0
5312,1
5313,1
5314,1
5315,1
5316,2
5317,1
5318,0
5319,1
5320,0
5321,0
5322,0
5323,0
5324,3
5325,0
5326,3
5327,1
5328,3
5329,2
5330,3
5331,1
5332,0
5333,0
5334,1
5335,3
5336,0
5337,3
5338,1
5339,1
5340,0
5341,2
5342,0
5343,3
5344,0
5345,2
5346,0
5347,0
5348,2
5349,0
5350,2
5351,0
5352,1
5353,1
5354,0
5355,0
5356,3
5357,0
5358,0
5359,1
5360,1
5361,3
5362,3
5363,1
5364,2
5365,0
5366,0
5367,0
5368,2
5369,0
5370,1
5371,0
5372,1
5373,3
5374,2
5375,0
5376,1
5377,2
5378,1
5379,3
5380,1
5381,2
5382,1
5383,0
5384,1
5385,0
5386,2
5387,1
5388,0
5389,2
5390,0
5391,0
5392,1
5393,0
5394,0
5395,1
5396,3
5397,0
5398,2
5399,0
5400,1
5401,2
5402,2
5403,2
5404,0
5405,2
5406,1
5407,1
5408,1
5409,3
5410,1
5411,0
5412,3
5413,2
5414,2
5415,1
5416,1
5417,2
5418,1
5419,0
5420,1
5421,3
5422,0
5423,3
5424,2
5425,3
5426,0
5427,2
5428,0
5429,2
5430,3
5431,1
5432,3
5433,1
5434,1
5435,1
5436,2
5437,1
5438,2
5439,0
5440,2
5441,0
5442,1
5443,1
5444,1
5445,3
5446,0
5447,3
5448,0
5449,3
5450,2
5451,1
5452,2
5453,0
5454,0
5455,0
5456,0
5457,1
5458,1
5459,0
5460,1
5461,1
5462,1
5463,3
5464,2
5465,1
5466,1
5467,1
5468,3
5469,0
5470,2
5471,0
5472,1
5473,2
5474,0
5475,3
5476,1
5477,2
5478,2
5479,2
5480,0
5481,0
5482,1
5483,2
5484,1
5485,0
5486,1
5487,1
5488,0
5489,1
5490,1
5491,2
5492,1
5493,3
5494,0
5495,2
5496,1
5497,1
5498,0
5499,1
5500,3
5501,1
5502,3
5503,2
5504,2
5505,0
5506,1
5507,3
5508,2
5509,2
5510,0
5511,2
5512,2
5513,0
5514,3
5515,1
5516,1
5517,3
5518,0
5519,2
5520,1
5521,0
5522,0
5523,0
5524,0
5525,0
5526,1
5527,1
5528,1
5529,0
5530,0
5531,3
5532,1
5533,0
5534,1
5535,1
5536,3
5537,3
5538,0
5539,0
5540,1
5541,2
5542,2
5543,2
5544,0
5545,0
5546,0
5547,0
5548,0
5549,2
5550,2
5551,0
5552,0
5553,0
5554,0
5555,1
5556,0
5557,1
5558,1
5559,1
5560,1
5561,1
5562,2
5563,1
5564,1
5565,0
5566,0
5567,1
5568,2
5569,0
5570,0
5571,3
5572,0
5573,2
5574,0
5575,0
5576,2
5577,1
5578,2
5579,1
5580,2
5581,0
5582,1
5583,0
5584,1
5585,3
5586,1
5587,0
5588,0
5589,0
5590,2
5591,2
5592,1
5593,1
5594,0
5595,1
5596,1
5597,1
5598,0
5599,1
5600,1
5601,0
5602,2
5603,0
5604,0
5605,1
5606,2
5607,2
5608,1
5609,0
5610,0
5611,1
5612,1
5613,1
5614,3
5615,0
5616,3
5617,1
5618,0
5619,3
5620,3
5621,3
5622,0
5623,0
5624,2
5625,0
5626,3
5627,2
5628,0
5629,2
5630,0
5631,2
5632,0
5633,2
5634,1
5635,0
5636,0
5637,1
5638,0
5639,1
5640,0
5641,2
5642,1
5643,0
5644,0
5645,1
5646,3
5647,1
5648,2
5649,2
5650,0
5651,1
5652,1
5653,2
5654,3
5655,2
5656,0
5657,1
5658,2
5659,1
5660,0
5661,0
5662,2
5663,3
5664,2
5665,0
5666,3
5667,0
5668,3
5669,0
5670,3
5671,3
5672,0
5673,2
5674,3
5675,2
5676,0
5677,2
5678,2
5679,0
5680,2
5681,3
5682,1
5683,3
5684,2
5685,1
5686,2
5687,2
5688,1
5689,3
5690,2
5691,1
5692,0
5693,2
5694,1
5695,0
5696,1
5697,1
5698,0
5699,1
5700,1
5701,0
5702,0
5703,0
5704,1
5705,1
5706,1
5707,0
5708,1
5709,1
5710,3
5711,0
5712,1
5713,2
5714,2
5715,0
5716,3
5717,2
5718,0
5719,1
5720,0
5721,0
5722,3
5723,1
5724,2
5725,1
5726,1
5727,2
5728,0
5729,2
5730,1
5731,2
5732,1
5733,3
5734,0
5735,3
5736,1
5737,1
5738,0
5739,2
5740,2
5741,1
5742,0
5743,2
5744,0
5745,0
5746,2
5747,0
5748,2
5749,1
5750,2
5751,1
5752,0
5753,0
5754,3
5755,3
5756,3
5757,2
5758,2
5759,0
5760,0
5761,1
5762,0
5763,0
5764,1
5765,1
5766,2
5767,1
5768,1
5769,0
5770,2
5771,0
5772,2
5773,1
5774,3
5775,0
5776,1
5777,2
5778,0
5779,1
5780,0
5781,1
5782,0
5783,0
5784,1
5785,0
5786,0
5787,3
5788,0
5789,3
5790,0
5791,2
5792,1
5793,1
5794,2
5795,0
5796,1
